,true_value,is_correct,predicted_value
6444,6,0,0.0
6445,7,0,9.0
6446,2,1,2.0
6447,4,1,4.0
6448,2,1,2.0
6449,5,1,5.0
6450,1,1,1.0
6451,9,1,9.0
6452,6,0,4.0
6453,3,1,3.0
6454,8,1,8.0
6455,7,1,7.0
6456,1,1,1.0
6457,8,1,8.0
6458,1,1,1.0
6459,2,1,2.0
6460,0,1,0.0
6461,9,1,9.0
6462,2,1,2.0
6463,4,1,4.0
6464,4,0,3.0
6465,4,1,4.0
6466,6,0,4.0
6467,1,1,1.0
6468,3,1,3.0
6469,5,1,5.0
6470,2,1,2.0
6471,9,1,9.0
6472,7,1,7.0
6473,5,1,5.0
6474,2,0,3.0
6475,7,1,7.0
6476,5,0,7.0
6477,5,1,5.0
6478,4,0,2.0
6479,4,1,4.0
6480,8,1,8.0
6481,0,1,0.0
6482,7,1,7.0
6483,0,1,0.0
6484,8,1,8.0
6485,0,0,3.0
6486,2,1,2.0
6487,1,1,1.0
6488,9,0,7.0
6489,7,1,7.0
6490,7,1,7.0
6491,3,0,0.0
6492,8,1,8.0
6493,0,1,0.0
6494,3,1,3.0
6495,0,1,0.0
6496,9,1,9.0
6497,8,1,8.0
6498,5,0,9.0
6499,6,0,0.0
6500,4,1,4.0
6501,8,1,8.0
6502,1,1,1.0
6503,5,0,7.0
6504,5,0,7.0
6505,7,1,7.0
6506,0,1,0.0
6507,1,1,1.0
6508,6,1,6.0
6509,1,1,1.0
6510,3,1,3.0
6511,2,0,4.0
6512,6,0,4.0
6513,4,1,4.0
6514,6,0,2.0
6515,1,1,1.0
6516,7,1,7.0
6517,6,0,4.0
6518,2,1,2.0
6519,2,1,2.0
6520,6,1,6.0
6521,1,1,1.0
6522,8,1,8.0
6523,2,1,2.0
6524,2,0,4.0
6525,6,0,4.0
6526,3,1,3.0
6527,0,1,0.0
6528,8,1,8.0
6529,8,1,8.0
6530,4,1,4.0
6531,6,0,4.0
6532,2,1,2.0
6533,0,1,0.0
6534,7,1,7.0
6535,0,1,0.0
6536,8,1,8.0
6537,9,1,9.0
6538,1,1,1.0
6539,6,0,4.0
6540,6,0,4.0
6541,7,1,7.0
6542,0,1,0.0
6543,8,1,8.0
6544,1,1,1.0
6545,8,1,8.0
6546,2,0,4.0
6547,4,1,4.0
6548,6,0,2.0
6549,7,1,7.0
6550,5,1,5.0
6551,7,1,7.0
6552,9,1,9.0
6553,9,1,9.0
6554,3,1,3.0
6555,9,1,9.0
6556,4,1,4.0
6557,4,1,4.0
6558,6,0,0.0
6559,4,0,2.0
6560,1,1,1.0
6561,4,0,3.0
6562,8,1,8.0
6563,4,1,4.0
6564,2,0,4.0
6565,8,0,7.0
6566,6,0,8.0
6567,2,1,2.0
6568,2,1,2.0
6569,9,1,9.0
6570,1,1,1.0
6571,8,1,8.0
6572,0,1,0.0
6573,6,0,0.0
6574,2,0,4.0
6575,6,0,2.0
6576,0,1,0.0
6577,3,1,3.0
6578,6,0,4.0
6579,6,1,6.0
6580,1,1,1.0
6581,3,1,3.0
6582,6,0,2.0
6583,3,1,3.0
6584,3,1,3.0
6585,1,1,1.0
6586,7,1,7.0
6587,8,1,8.0
6588,1,1,1.0
6589,0,1,0.0
6590,7,1,7.0
6591,6,0,3.0
6592,5,1,5.0
6593,0,1,0.0
6594,8,0,3.0
6595,2,1,2.0
6596,6,0,8.0
6597,5,0,9.0
6598,8,1,8.0
6599,7,1,7.0
6600,8,1,8.0
6601,4,1,4.0
6602,5,1,5.0
6603,9,1,9.0
6604,5,0,7.0
6605,5,1,5.0
6606,1,1,1.0
6607,2,0,4.0
6608,4,1,4.0
6609,7,1,7.0
6610,2,0,4.0
6611,9,1,9.0
6612,7,1,7.0
6613,8,1,8.0
6614,3,0,0.0
6615,7,1,7.0
6616,4,1,4.0
6617,6,0,4.0
6618,3,1,3.0
6619,8,1,8.0
6620,8,1,8.0
6621,4,1,4.0
6622,5,1,5.0
6623,1,1,1.0
6624,8,1,8.0
6625,2,0,8.0
6626,6,0,4.0
6627,2,1,2.0
6628,2,1,2.0
6629,9,1,9.0
6630,8,1,8.0
6631,9,1,9.0
6632,0,1,0.0
6633,2,1,2.0
6634,5,0,7.0
6635,9,1,9.0
6636,3,1,3.0
6637,5,1,5.0
6638,9,1,9.0
6639,8,1,8.0
6640,6,0,2.0
6641,3,1,3.0
6642,9,1,9.0
6643,5,0,9.0
6644,9,1,9.0
6645,3,1,3.0
6646,0,1,0.0
6647,8,1,8.0
6648,6,0,4.0
6649,0,0,3.0
6650,6,0,0.0
6651,3,1,3.0
6652,5,1,5.0
6653,8,1,8.0
6654,0,1,0.0
6655,6,0,0.0
6656,1,0,3.0
6657,8,1,8.0
6658,6,0,2.0
6659,9,1,9.0
6660,0,1,0.0
6661,0,1,0.0
6662,7,1,7.0
6663,6,1,6.0
6664,6,0,0.0
6665,8,0,2.0
6666,7,0,9.0
6667,6,1,6.0
6668,8,1,8.0
6669,8,1,8.0
6670,2,1,2.0
6671,0,1,0.0
6672,3,1,3.0
6673,6,1,6.0
6674,7,1,7.0
6675,1,1,1.0
6676,3,0,4.0
6677,7,1,7.0
6678,4,0,2.0
6679,0,0,3.0
6680,7,0,9.0
6681,1,1,1.0
6682,6,0,0.0
6683,5,1,5.0
6684,2,0,4.0
6685,0,1,0.0
6686,7,0,9.0
6687,9,1,9.0
6688,0,0,8.0
6689,3,0,4.0
6690,8,1,8.0
6691,2,0,8.0
6692,1,1,1.0
6693,1,1,1.0
6694,8,1,8.0
6695,8,1,8.0
6696,3,0,0.0
6697,5,0,7.0
6698,7,1,7.0
6699,5,1,5.0
6700,6,0,2.0
6701,7,0,9.0
6702,4,1,4.0
6703,3,1,3.0
6704,9,1,9.0
6705,3,1,3.0
6706,8,1,8.0
6707,9,1,9.0
6708,0,1,0.0
6709,4,0,2.0
6710,0,0,1.0
6711,4,1,4.0
6712,5,1,5.0
6713,7,0,9.0
6714,0,1,0.0
6715,4,1,4.0
6716,3,1,3.0
6717,9,1,9.0
6718,5,0,7.0
6719,7,1,7.0
6720,2,0,4.0
6721,2,0,0.0
6722,5,1,5.0
6723,8,1,8.0
6724,3,1,3.0
6725,1,1,1.0
6726,3,1,3.0
6727,5,0,7.0
6728,4,1,4.0
6729,9,1,9.0
6730,4,0,3.0
6731,3,1,3.0
6732,9,1,9.0
6733,9,0,7.0
6734,2,1,2.0
6735,0,1,0.0
6736,8,1,8.0
6737,0,0,3.0
6738,9,1,9.0
6739,1,1,1.0
6740,9,1,9.0
6741,9,1,9.0
6742,0,1,0.0
6743,7,1,7.0
6744,1,1,1.0
6745,4,1,4.0
6746,5,1,5.0
6747,0,1,0.0
6748,3,1,3.0
6749,8,1,8.0
6750,7,1,7.0
6751,4,1,4.0
6752,5,0,9.0
6753,5,1,5.0
6754,9,1,9.0
6755,3,1,3.0
6756,2,1,2.0
6757,0,1,0.0
6758,0,0,6.0
6759,9,1,9.0
6760,0,1,0.0
6761,5,1,5.0
6762,0,1,0.0
6763,1,1,1.0
6764,3,1,3.0
6765,7,1,7.0
6766,9,1,9.0
6767,1,1,1.0
6768,5,0,9.0
6769,9,1,9.0
6770,6,0,3.0
6771,0,1,0.0
6772,9,1,9.0
6773,7,1,7.0
6774,2,1,2.0
6775,9,1,9.0
6776,2,1,2.0
6777,1,1,1.0
6778,2,1,2.0
6779,7,1,7.0
6780,5,0,7.0
6781,1,1,1.0
6782,0,1,0.0
6783,7,1,7.0
6784,3,1,3.0
6785,4,1,4.0
6786,7,1,7.0
6787,6,0,4.0
6788,4,1,4.0
6789,6,1,6.0
6790,8,1,8.0
6791,5,1,5.0
6792,7,0,9.0
6793,9,1,9.0
6794,5,1,5.0
6795,7,1,7.0
6796,3,1,3.0
6797,6,0,3.0
6798,3,1,3.0
6799,9,0,7.0
6800,3,1,3.0
6801,4,0,3.0
6802,1,1,1.0
6803,5,1,5.0
6804,6,1,6.0
6805,9,1,9.0
6806,7,1,7.0
6807,4,1,4.0
6808,0,1,0.0
6809,6,1,6.0
6810,5,1,5.0
6811,8,1,8.0
6812,0,1,0.0
6813,7,1,7.0
6814,7,1,7.0
6815,3,1,3.0
6816,2,0,4.0
6817,0,1,0.0
6818,4,1,4.0
6819,8,1,8.0
6820,2,1,2.0
6821,0,1,0.0
6822,6,1,6.0
6823,9,1,9.0
6824,8,1,8.0
6825,9,1,9.0
6826,2,0,0.0
6827,5,1,5.0
6828,0,1,0.0
6829,4,1,4.0
6830,0,1,0.0
6831,2,0,4.0
6832,6,0,8.0
6833,3,1,3.0
6834,1,1,1.0
6835,8,1,8.0
6836,7,1,7.0
6837,4,1,4.0
6838,1,1,1.0
6839,9,1,9.0
6840,1,1,1.0
6841,2,1,2.0
6842,8,0,2.0
6843,5,1,5.0
6844,6,0,2.0
6845,3,1,3.0
6846,0,1,0.0
6847,0,1,0.0
6848,2,0,4.0
6849,6,1,6.0
6850,0,1,0.0
6851,7,1,7.0
6852,2,1,2.0
6853,1,1,1.0
6854,8,1,8.0
6855,4,1,4.0
6856,8,1,8.0
6857,7,1,7.0
6858,9,1,9.0
6859,4,1,4.0
6860,1,1,1.0
6861,6,0,4.0
6862,5,1,5.0
6863,7,1,7.0
6864,7,1,7.0
6865,3,1,3.0
6866,2,1,2.0
6867,5,1,5.0
6868,7,0,9.0
6869,3,1,3.0
6870,6,0,4.0
6871,7,1,7.0
6872,3,1,3.0
6873,2,1,2.0
6874,2,0,0.0
6875,9,1,9.0
6876,6,0,2.0
6877,7,1,7.0
6878,3,1,3.0
6879,9,1,9.0
6880,1,1,1.0
6881,2,1,2.0
6882,1,1,1.0
6883,9,1,9.0
6884,7,1,7.0
6885,2,1,2.0
6886,3,1,3.0
6887,3,1,3.0
6888,8,1,8.0
6889,1,1,1.0
6890,8,1,8.0
6891,3,1,3.0
6892,5,0,9.0
6893,0,1,0.0
6894,5,1,5.0
6895,3,1,3.0
6896,8,1,8.0
6897,5,0,9.0
6898,7,1,7.0
6899,4,1,4.0
6900,9,1,9.0
6901,0,1,0.0
6902,6,0,0.0
6903,8,1,8.0
6904,3,1,3.0
6905,2,1,2.0
6906,3,1,3.0
6907,3,1,3.0
6908,4,1,4.0
6909,3,1,3.0
6910,7,1,7.0
6911,8,1,8.0
6912,7,1,7.0
6913,1,1,1.0
6914,3,1,3.0
6915,7,0,9.0
6916,8,1,8.0
6917,9,1,9.0
6918,5,1,5.0
6919,5,1,5.0
6920,2,1,2.0
6921,2,0,4.0
6922,4,1,4.0
6923,5,1,5.0
6924,0,1,0.0
6925,8,1,8.0
6926,0,1,0.0
6927,3,0,0.0
6928,6,0,4.0
6929,0,1,0.0
6930,8,1,8.0
6931,8,1,8.0
6932,9,1,9.0
6933,6,0,4.0
6934,9,1,9.0
6935,1,1,1.0
6936,5,1,5.0
6937,1,1,1.0
6938,2,1,2.0
6939,1,1,1.0
6940,3,1,3.0
6941,2,1,2.0
6942,2,0,4.0
6943,2,1,2.0
6944,4,1,4.0
6945,5,1,5.0
6946,7,1,7.0
6947,5,1,5.0
6948,9,1,9.0
6949,2,1,2.0
6950,0,1,0.0
6951,5,1,5.0
6952,7,1,7.0
6953,0,1,0.0
6954,5,1,5.0
6955,6,0,4.0
6956,5,1,5.0
6957,6,0,0.0
6958,6,0,0.0
6959,4,1,4.0
6960,0,1,0.0
6961,7,1,7.0
6962,1,1,1.0
6963,5,1,5.0
6964,2,0,4.0
6965,9,1,9.0
6966,8,0,6.0
6967,1,1,1.0
6968,7,1,7.0
6969,6,0,3.0
6970,4,1,4.0
6971,4,1,4.0
6972,0,1,0.0
6973,7,1,7.0
6974,1,0,4.0
6975,8,1,8.0
6976,5,1,5.0
6977,7,1,7.0
6978,8,0,5.0
6979,5,0,9.0
6980,5,1,5.0
6981,1,1,1.0
6982,8,1,8.0
6983,5,0,7.0
6984,9,1,9.0
6985,7,1,7.0
6986,7,1,7.0
6987,6,0,4.0
6988,5,1,5.0
6989,2,0,4.0
6990,2,1,2.0
6991,1,1,1.0
6992,2,1,2.0
6993,4,0,3.0
6994,4,1,4.0
6995,1,1,1.0
6996,6,0,0.0
6997,3,0,0.0
6998,9,1,9.0
6999,1,1,1.0
7000,8,1,8.0
7001,2,1,2.0
7002,3,0,4.0
7003,7,1,7.0
7004,6,0,4.0
7005,9,1,9.0
7006,5,1,5.0
7007,7,0,9.0
7008,4,1,4.0
7009,3,1,3.0
7010,9,1,9.0
7011,5,1,5.0
7012,6,0,0.0
7013,2,0,8.0
7014,2,1,2.0
7015,7,1,7.0
7016,3,1,3.0
7017,9,1,9.0
7018,3,0,0.0
7019,0,1,0.0
7020,5,1,5.0
7021,9,1,9.0
7022,0,1,0.0
7023,9,1,9.0
7024,6,0,4.0
7025,6,0,0.0
7026,6,0,4.0
7027,5,1,5.0
7028,9,1,9.0
7029,1,1,1.0
7030,6,0,4.0
7031,5,1,5.0
7032,2,0,4.0
7033,0,1,0.0
7034,2,1,2.0
7035,3,1,3.0
7036,1,0,3.0
7037,1,1,1.0
7038,1,1,1.0
7039,7,1,7.0
7040,6,0,4.0
7041,2,1,2.0
7042,6,0,2.0
7043,5,1,5.0
7044,9,1,9.0
7045,8,1,8.0
7046,7,1,7.0
7047,9,1,9.0
7048,3,1,3.0
7049,2,0,4.0
7050,7,1,7.0
7051,9,1,9.0
7052,2,0,4.0
7053,0,1,0.0
7054,1,1,1.0
7055,1,1,1.0
7056,1,1,1.0
7057,4,1,4.0
7058,8,1,8.0
7059,0,1,0.0
7060,8,1,8.0
7061,0,1,0.0
7062,9,1,9.0
7063,5,0,7.0
7064,6,0,4.0
7065,7,1,7.0
7066,0,1,0.0
7067,8,1,8.0
7068,4,0,2.0
7069,4,0,3.0
7070,4,1,4.0
7071,2,0,4.0
7072,2,0,4.0
7073,2,0,6.0
7074,5,1,5.0
7075,7,1,7.0
7076,2,0,4.0
7077,9,1,9.0
7078,9,1,9.0
7079,2,1,2.0
7080,2,1,2.0
7081,2,1,2.0
7082,0,1,0.0
7083,7,1,7.0
7084,4,1,4.0
7085,5,1,5.0
7086,2,1,2.0
7087,3,1,3.0
7088,3,1,3.0
7089,1,1,1.0
7090,9,1,9.0
7091,8,1,8.0
7092,1,1,1.0
7093,8,1,8.0
7094,6,0,2.0
7095,6,0,2.0
7096,3,1,3.0
7097,9,1,9.0
7098,1,1,1.0
7099,9,1,9.0
7100,7,1,7.0
7101,2,1,2.0
7102,9,1,9.0
7103,0,1,0.0
7104,9,1,9.0
7105,3,1,3.0
7106,0,1,0.0
7107,4,1,4.0
7108,2,1,2.0
7109,3,0,1.0
7110,4,1,4.0
7111,6,0,4.0
7112,6,0,0.0
7113,9,1,9.0
7114,6,0,2.0
7115,1,1,1.0
7116,1,1,1.0
7117,0,1,0.0
7118,5,1,5.0
7119,6,0,0.0
7120,7,1,7.0
7121,0,1,0.0
7122,4,1,4.0
7123,1,1,1.0
7124,1,1,1.0
7125,9,1,9.0
7126,0,1,0.0
7127,0,1,0.0
7128,1,1,1.0
7129,9,1,9.0
7130,6,0,8.0
7131,7,1,7.0
7132,3,1,3.0
7133,5,1,5.0
7134,4,1,4.0
7135,1,1,1.0
7136,2,1,2.0
7137,0,1,0.0
7138,4,0,8.0
7139,0,1,0.0
7140,3,1,3.0
7141,0,1,0.0
7142,2,1,2.0
7143,3,1,3.0
7144,5,1,5.0
7145,9,1,9.0
7146,5,1,5.0
7147,8,1,8.0
7148,9,1,9.0
7149,3,1,3.0
7150,1,1,1.0
7151,7,1,7.0
7152,8,1,8.0
7153,9,1,9.0
7154,4,1,4.0
7155,1,1,1.0
7156,1,1,1.0
7157,9,1,9.0
7158,0,1,0.0
7159,7,1,7.0
7160,0,1,0.0
7161,0,1,0.0
7162,9,1,9.0
7163,6,0,0.0
7164,0,1,0.0
7165,2,0,4.0
7166,9,1,9.0
7167,6,0,0.0
7168,8,1,8.0
7169,5,1,5.0
7170,5,1,5.0
7171,9,1,9.0
7172,3,1,3.0
7173,3,1,3.0
7174,5,1,5.0
7175,7,1,7.0
7176,1,1,1.0
7177,2,0,3.0
7178,3,1,3.0
7179,3,1,3.0
7180,5,0,7.0
7181,6,0,2.0
7182,6,0,0.0
7183,4,1,4.0
7184,1,1,1.0
7185,1,1,1.0
7186,9,1,9.0
7187,1,1,1.0
7188,6,0,4.0
7189,6,0,0.0
7190,6,0,0.0
7191,2,1,2.0
7192,2,1,2.0
7193,6,0,0.0
7194,6,1,6.0
7195,6,0,0.0
7196,3,0,4.0
7197,5,1,5.0
7198,0,1,0.0
7199,3,1,3.0
7200,0,1,0.0
7201,5,1,5.0
7202,1,1,1.0
7203,1,1,1.0
7204,8,0,4.0
7205,2,0,4.0
7206,5,1,5.0
7207,3,1,3.0
7208,5,1,5.0
7209,1,1,1.0
7210,4,0,6.0
7211,4,1,4.0
7212,3,1,3.0
7213,1,1,1.0
7214,2,0,4.0
7215,7,0,9.0
7216,9,1,9.0
7217,6,1,6.0
7218,3,1,3.0
7219,8,1,8.0
7220,5,0,7.0
7221,6,0,4.0
7222,6,1,6.0
7223,9,1,9.0
7224,1,1,1.0
7225,5,1,5.0
7226,7,1,7.0
7227,7,1,7.0
7228,4,1,4.0
7229,2,0,4.0
7230,2,0,4.0
7231,7,1,7.0
7232,5,1,5.0
7233,4,1,4.0
7234,1,1,1.0
7235,5,1,5.0
7236,7,1,7.0
7237,7,1,7.0
7238,8,1,8.0
7239,2,0,4.0
7240,8,1,8.0
7241,3,1,3.0
7242,7,1,7.0
7243,4,0,2.0
7244,6,0,0.0
7245,2,1,2.0
7246,9,1,9.0
7247,9,1,9.0
7248,0,1,0.0
7249,0,1,0.0
7250,7,1,7.0
7251,3,1,3.0
7252,1,1,1.0
7253,0,1,0.0
7254,8,1,8.0
7255,2,1,2.0
7256,4,0,2.0
7257,4,1,4.0
7258,6,0,4.0
7259,7,1,7.0
7260,1,1,1.0
7261,8,1,8.0
7262,6,0,4.0
7263,0,1,0.0
7264,3,1,3.0
7265,4,1,4.0
7266,0,1,0.0
7267,3,0,6.0
7268,9,1,9.0
7269,8,1,8.0
7270,0,1,0.0
7271,0,0,3.0
7272,8,1,8.0
7273,3,1,3.0
7274,9,1,9.0
7275,2,1,2.0
7276,1,1,1.0
7277,5,1,5.0
7278,4,1,4.0
7279,5,1,5.0
7280,0,1,0.0
7281,8,0,0.0
7282,4,1,4.0
7283,2,1,2.0
7284,5,1,5.0
7285,9,1,9.0
7286,3,1,3.0
7287,0,1,0.0
7288,2,0,4.0
7289,7,1,7.0
7290,8,1,8.0
7291,5,1,5.0
7292,9,1,9.0
7293,5,1,5.0
7294,0,1,0.0
7295,0,1,0.0
7296,6,0,4.0
7297,9,1,9.0
7298,7,1,7.0
7299,2,0,4.0
7300,9,1,9.0
7301,2,1,2.0
7302,2,1,2.0
7303,6,0,2.0
7304,4,1,4.0
7305,0,1,0.0
7306,1,1,1.0
7307,4,1,4.0
7308,3,1,3.0
7309,9,1,9.0
7310,4,1,4.0
7311,0,1,0.0
7312,3,1,3.0
7313,4,1,4.0
7314,4,0,2.0
7315,6,0,0.0
7316,9,1,9.0
7317,4,1,4.0
7318,7,1,7.0
7319,2,1,2.0
7320,5,1,5.0
7321,4,1,4.0
7322,3,1,3.0
7323,4,1,4.0
7324,5,1,5.0
7325,7,0,9.0
7326,0,1,0.0
7327,2,1,2.0
7328,1,1,1.0
7329,1,1,1.0
7330,8,1,8.0
7331,7,1,7.0
7332,3,1,3.0
7333,2,1,2.0
7334,6,0,0.0
7335,5,0,9.0
7336,2,0,4.0
7337,3,1,3.0
7338,8,1,8.0
7339,8,1,8.0
7340,8,1,8.0
7341,9,1,9.0
7342,3,0,6.0
7343,6,0,0.0
7344,9,1,9.0
7345,6,0,2.0
7346,0,1,0.0
7347,3,1,3.0
7348,6,0,3.0
7349,4,0,8.0
7350,2,1,2.0
7351,8,1,8.0
7352,8,1,8.0
7353,5,0,7.0
7354,9,1,9.0
7355,2,0,4.0
7356,7,1,7.0
7357,1,1,1.0
7358,9,1,9.0
7359,0,1,0.0
7360,3,1,3.0
7361,3,1,3.0
7362,3,0,4.0
7363,2,0,4.0
7364,3,1,3.0
7365,9,1,9.0
7366,9,1,9.0
7367,5,0,7.0
7368,3,1,3.0
7369,2,0,0.0
7370,4,1,4.0
7371,2,1,2.0
7372,4,1,4.0
7373,6,1,6.0
7374,4,1,4.0
7375,5,1,5.0
7376,3,1,3.0
7377,4,1,4.0
7378,9,1,9.0
7379,8,1,8.0
7380,5,1,5.0
7381,8,1,8.0
7382,3,1,3.0
7383,4,1,4.0
7384,1,1,1.0
7385,4,1,4.0
7386,8,1,8.0
7387,9,0,7.0
7388,2,1,2.0
7389,6,0,4.0
7390,2,1,2.0
7391,3,1,3.0
7392,5,0,7.0
7393,0,0,3.0
7394,3,1,3.0
7395,5,1,5.0
7396,2,1,2.0
7397,5,1,5.0
7398,3,1,3.0
7399,9,1,9.0
7400,1,1,1.0
7401,2,0,0.0
7402,9,1,9.0
7403,8,1,8.0
7404,9,1,9.0
7405,3,0,0.0
7406,8,1,8.0
7407,8,1,8.0
7408,5,1,5.0
7409,5,1,5.0
7410,8,1,8.0
7411,4,1,4.0
7412,4,1,4.0
7413,0,1,0.0
7414,8,1,8.0
7415,3,1,3.0
7416,6,0,0.0
7417,4,1,4.0
7418,9,1,9.0
7419,6,0,4.0
7420,1,1,1.0
7421,0,1,0.0
7422,5,1,5.0
7423,1,1,1.0
7424,4,1,4.0
7425,0,0,3.0
7426,9,1,9.0
7427,2,1,2.0
7428,6,0,4.0
7429,3,1,3.0
7430,6,0,4.0
7431,7,1,7.0
7432,4,1,4.0
7433,6,0,4.0
7434,4,1,4.0
7435,3,0,4.0
7436,8,1,8.0
7437,5,1,5.0
7438,1,1,1.0
7439,8,1,8.0
7440,3,1,3.0
7441,4,1,4.0
7442,2,0,4.0
7443,5,1,5.0
7444,6,0,0.0
7445,0,1,0.0
7446,7,0,9.0
7447,8,1,8.0
7448,7,1,7.0
7449,4,1,4.0
7450,4,0,2.0
7451,2,1,2.0
7452,2,0,0.0
7453,9,1,9.0
7454,3,1,3.0
7455,5,1,5.0
7456,0,1,0.0
7457,9,1,9.0
7458,9,1,9.0
7459,0,1,0.0
7460,1,1,1.0
7461,3,1,3.0
7462,7,1,7.0
7463,1,1,1.0
7464,9,1,9.0
7465,6,1,6.0
7466,5,0,7.0
7467,2,1,2.0
7468,6,0,4.0
7469,9,1,9.0
7470,5,1,5.0
7471,7,1,7.0
7472,9,1,9.0
7473,4,0,1.0
7474,2,1,2.0
7475,8,1,8.0
7476,3,1,3.0
7477,1,1,1.0
7478,7,1,7.0
7479,8,1,8.0
7480,8,1,8.0
7481,6,1,6.0
7482,8,1,8.0
7483,0,1,0.0
7484,5,0,9.0
7485,5,0,9.0
7486,7,1,7.0
7487,1,1,1.0
7488,9,1,9.0
7489,6,1,6.0
7490,2,1,2.0
7491,1,1,1.0
7492,5,0,9.0
7493,1,1,1.0
7494,9,1,9.0
7495,6,0,0.0
7496,1,0,0.0
7497,6,0,0.0
7498,3,1,3.0
7499,2,0,4.0
7500,5,0,7.0
7501,3,1,3.0
7502,9,1,9.0
7503,3,1,3.0
7504,5,1,5.0
7505,4,1,4.0
7506,0,1,0.0
7507,6,1,6.0
7508,9,1,9.0
7509,5,0,9.0
7510,4,1,4.0
7511,2,1,2.0
7512,3,1,3.0
7513,8,1,8.0
7514,5,0,7.0
7515,8,1,8.0
7516,3,1,3.0
7517,6,0,0.0
7518,4,1,4.0
7519,1,1,1.0
7520,4,1,4.0
7521,9,1,9.0
7522,5,1,5.0
7523,8,1,8.0
7524,9,1,9.0
7525,7,0,9.0
7526,3,1,3.0
7527,6,0,4.0
7528,9,1,9.0
7529,5,1,5.0
7530,9,1,9.0
7531,1,1,1.0
7532,1,1,1.0
7533,1,0,3.0
7534,8,1,8.0
7535,4,1,4.0
7536,1,1,1.0
7537,4,1,4.0
7538,6,0,2.0
7539,9,1,9.0
7540,9,1,9.0
7541,8,0,5.0
7542,9,1,9.0
7543,7,1,7.0
7544,4,1,4.0
7545,4,0,3.0
7546,1,1,1.0
7547,9,1,9.0
7548,9,1,9.0
7549,1,1,1.0
7550,9,1,9.0
7551,3,0,6.0
7552,2,1,2.0
7553,3,1,3.0
7554,7,1,7.0
7555,1,0,3.0
7556,1,1,1.0
7557,3,1,3.0
7558,6,0,0.0
7559,8,1,8.0
7560,3,1,3.0
7561,4,1,4.0
7562,3,1,3.0
7563,3,1,3.0
7564,8,1,8.0
7565,3,0,1.0
7566,7,1,7.0
7567,1,1,1.0
7568,0,1,0.0
7569,3,1,3.0
7570,8,1,8.0
7571,4,0,3.0
7572,7,1,7.0
7573,9,1,9.0
7574,8,1,8.0
7575,0,1,0.0
7576,3,1,3.0
7577,0,1,0.0
7578,4,1,4.0
7579,5,1,5.0
7580,7,1,7.0
7581,6,0,0.0
7582,7,1,7.0
7583,3,0,0.0
7584,5,1,5.0
7585,0,1,0.0
7586,2,1,2.0
7587,3,0,6.0
7588,3,1,3.0
7589,3,0,0.0
7590,0,1,0.0
7591,6,0,8.0
7592,4,1,4.0
7593,4,1,4.0
7594,4,1,4.0
7595,4,1,4.0
7596,4,1,4.0
7597,9,1,9.0
7598,9,1,9.0
7599,0,0,6.0
7600,7,1,7.0
7601,4,1,4.0
7602,0,1,0.0
7603,2,0,4.0
7604,2,0,8.0
7605,1,1,1.0
7606,9,1,9.0
7607,5,1,5.0
7608,9,1,9.0
7609,9,1,9.0
7610,0,1,0.0
7611,5,1,5.0
7612,8,1,8.0
7613,6,0,2.0
7614,7,1,7.0
7615,3,1,3.0
7616,9,1,9.0
7617,5,1,5.0
7618,2,1,2.0
7619,8,1,8.0
7620,9,1,9.0
7621,5,1,5.0
7622,8,1,8.0
7623,0,1,0.0
7624,0,1,0.0
7625,3,1,3.0
7626,0,1,0.0
7627,6,0,0.0
7628,3,1,3.0
7629,7,1,7.0
7630,8,1,8.0
7631,0,1,0.0
7632,1,1,1.0
7633,2,1,2.0
7634,2,1,2.0
7635,3,0,4.0
7636,1,1,1.0
7637,1,1,1.0
7638,3,0,4.0
7639,2,1,2.0
7640,2,1,2.0
7641,5,1,5.0
7642,4,1,4.0
7643,3,1,3.0
7644,9,1,9.0
7645,3,1,3.0
7646,3,0,4.0
7647,2,0,4.0
7648,3,1,3.0
7649,7,1,7.0
7650,2,1,2.0
7651,9,1,9.0
7652,2,0,4.0
7653,1,1,1.0
7654,6,0,4.0
7655,7,1,7.0
7656,5,1,5.0
7657,5,1,5.0
7658,9,1,9.0
7659,2,1,2.0
7660,6,0,0.0
7661,9,1,9.0
7662,7,1,7.0
7663,9,1,9.0
7664,7,1,7.0
7665,4,1,4.0
7666,1,1,1.0
7667,8,1,8.0
7668,3,1,3.0
7669,3,1,3.0
7670,8,1,8.0
7671,0,1,0.0
7672,8,1,8.0
7673,7,0,9.0
7674,0,1,0.0
7675,7,1,7.0
7676,7,1,7.0
7677,9,1,9.0
7678,6,0,4.0
7679,3,1,3.0
7680,0,0,1.0
7681,3,1,3.0
7682,7,0,5.0
7683,4,1,4.0
7684,1,1,1.0
7685,5,1,5.0
7686,2,0,4.0
7687,0,1,0.0
7688,5,1,5.0
7689,8,1,8.0
7690,6,1,6.0
7691,7,1,7.0
7692,0,1,0.0
7693,1,1,1.0
7694,0,1,0.0
7695,5,1,5.0
7696,6,1,6.0
7697,2,1,2.0
7698,1,1,1.0
7699,4,1,4.0
7700,1,1,1.0
7701,8,1,8.0
7702,7,1,7.0
7703,9,0,7.0
7704,9,1,9.0
7705,7,1,7.0
7706,3,1,3.0
7707,2,0,4.0
7708,2,0,4.0
7709,4,1,4.0
7710,7,1,7.0
7711,6,1,6.0
7712,3,1,3.0
7713,9,1,9.0
7714,6,1,6.0
